-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,-1,-1
-1,-1,14,6,6,7,6,60,43,57,43,71,61,6,6,6,6,6,6,6,7,6,6,6,6,6,21,17,18,60,43,61,6,7,6,6,6,16,-1,-1
-1,-1,14,7,6,6,6,42,46,46,46,46,80,61,6,7,20,6,6,6,6,6,6,7,6,6,6,6,6,42,46,59,6,6,6,6,7,16,-1,-1
-1,-1,14,6,6,6,7,42,46,46,46,46,46,45,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,74,44,75,6,6,6,20,6,16,-1,-1
-1,-1,14,6,6,6,6,70,46,46,46,46,46,45,7,6,6,21,7,6,6,20,6,6,6,6,6,3,4,6,6,21,6,60,43,61,6,16,-1,-1
-1,-1,14,6,6,7,6,42,46,46,46,46,46,45,6,6,6,7,6,6,6,6,7,6,6,6,6,16,14,6,6,6,6,42,46,45,6,16,-1,-1
-1,-1,14,7,6,6,6,56,46,46,46,46,46,73,6,6,6,6,6,6,6,6,6,6,6,6,6,16,14,6,6,7,6,20,44,75,6,16,-1,-1
-1,-1,14,6,6,7,6,74,67,46,46,46,46,45,6,6,6,6,6,6,7,6,6,6,6,7,6,16,14,7,6,6,6,6,6,6,6,16,-1,-1
-1,-1,14,6,6,6,6,6,74,72,44,44,44,75,6,6,7,6,6,6,6,6,6,6,6,21,6,16,14,6,6,6,6,7,6,21,6,16,-1,-1
-1,-1,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,14,6,60,43,61,6,6,6,6,16,-1,-1
-1,-1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,14,6,42,46,45,6,6,6,6,16,-1,-1
-1,-1,14,6,7,6,6,42,46,46,45,6,21,16,14,6,6,7,56,46,46,45,6,6,6,6,7,16,14,6,74,58,21,6,6,6,7,16,-1,-1
-1,-1,14,6,6,6,7,42,46,46,59,6,6,17,18,6,6,6,70,46,46,59,6,6,6,21,6,17,18,6,6,6,6,60,43,43,61,16,-1,-1
-1,-1,14,7,6,6,6,70,46,46,45,6,6,6,7,6,6,6,56,46,46,73,6,6,6,6,6,6,7,6,6,6,6,56,46,46,45,16,-1,-1
-1,-1,14,6,7,20,6,56,46,46,73,6,6,6,6,6,21,6,42,46,46,45,6,6,6,6,6,6,6,6,6,21,6,42,46,66,75,16,-1,-1
-1,-1,14,6,6,6,6,70,46,46,45,6,7,3,4,6,6,6,42,46,46,59,6,20,7,6,6,3,4,6,7,6,6,74,58,75,6,16,-1,-1
-1,-1,14,6,6,6,6,56,46,46,45,6,6,16,14,6,6,6,56,46,46,45,6,6,6,6,7,16,14,6,6,6,7,6,6,6,6,16,-1,-1
-1,-1,28,29,29,29,29,29,29,29,29,29,29,30,28,29,29,29,29,29,29,29,29,29,29,29,29,30,28,29,29,29,29,29,29,29,29,30,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
